experiment,agent_model,tier,subtest,pass_rate,mean_score,median_score,std_score,mean_impl_rate,median_impl_rate,std_impl_rate,consistency,mean_cost,total_cost,mean_duration,cop,mean_r_prog,median_r_prog,std_r_prog,mean_cfp,median_cfp,std_cfp,mean_pr_revert_rate,median_pr_revert_rate,std_pr_revert_rate,mean_strategic_drift,median_strategic_drift,std_strategic_drift,grade_S,grade_A,grade_B,grade_C,grade_D,grade_F,modal_grade
test-003,claude-haiku-4-5,T0,04,1.0,0.8333333333333334,0.9166666666666666,0.2204792759220492,0.9166666666666666,1.0,0.14433756729740646,0.735424868893541,0.05548273333333333,0.1664482,123.55144466666665,0.05548273333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T0,05,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.06935726666666668,0.20807180000000003,111.000606,0.06935726666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,06,1.0,0.9338888888888889,0.9583333333333334,0.04233901974057251,0.9791666666666666,1.0,0.03608439182435161,0.9546637504265136,0.07712520000000002,0.23137560000000004,183.5687343333333,0.07712520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,07,1.0,0.9305555555555557,0.9583333333333334,0.08673608331108885,0.9583333333333334,1.0,0.07216878364870323,0.9067910746507702,0.07182176666666668,0.21546530000000003,130.53413633333332,0.07182176666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T0,08,1.0,0.7222222222222222,0.6666666666666666,0.17347216662217768,0.9166666666666666,0.875,0.07216878364870323,0.7598077692923694,0.07255711666666666,0.21767134999999999,137.38110766666668,0.07255711666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T0,09,1.0,0.9305555555555557,0.9583333333333334,0.048112522432468836,0.9583333333333334,1.0,0.07216878364870323,0.9482969908188394,0.058820033333333334,0.1764601,132.25863033333334,0.058820033333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,10,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.07111791666666667,0.21335375,133.71254066666665,0.07111791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,11,1.0,0.8333333333333334,0.9583333333333334,0.21650635094610965,0.9166666666666666,1.0,0.14433756729740646,0.7401923788646685,0.06299311666666667,0.18897935,137.277842,0.06299311666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T0,12,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666685,1.0,1.0,0.0,0.9565217391304348,0.07961363333333334,0.2388409,141.93837433333331,0.07961363333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T0,13,1.0,0.6708333333333333,0.625,0.09798313346920706,0.875,0.875,0.0,0.853938186132859,0.07268335,0.21805005,121.70428766666667,0.07268335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,B
test-003,claude-haiku-4-5,T0,14,1.0,0.7222222222222222,0.625,0.16839382851364082,0.9166666666666666,0.875,0.07216878364870323,0.766839314365728,0.06522443333333333,0.1956733,97.28963800000001,0.06522443333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T0,15,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,0.9583333333333334,1.0,0.07216878364870323,0.7820550528229664,0.08852938333333334,0.26558815,153.0534066666667,0.08852938333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T0,16,1.0,0.8055555555555557,0.875,0.196908984427192,0.9583333333333334,1.0,0.07216878364870323,0.755561260711072,0.06772105,0.20316315000000001,116.25223366666667,0.06772105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T0,17,0.6666666666666666,0.8125,0.9166666666666666,0.2366211810750114,0.8333333333333334,0.875,0.19094065395649332,0.7087739309846013,0.07086886666666667,0.2126066,122.22298766666665,0.1063033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T0,18,1.0,0.9166666666666666,0.9166666666666666,0.041666666666666685,0.9583333333333334,1.0,0.07216878364870323,0.9545454545454545,0.07112268333333333,0.21336804999999998,113.21594699999999,0.07112268333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,19,1.0,0.7777777777777777,0.7916666666666666,0.10485881160098265,1.0,1.0,0.0,0.8651815279415938,0.07654073333333333,0.2296222,129.88631166666667,0.07654073333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T0,20,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.07203883333333333,0.2161165,115.43584,0.07203883333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T0,21,1.0,0.945,0.96,0.06383572667401852,0.9583333333333334,1.0,0.07216878364870323,0.9324489664825201,0.06216026666666668,0.18648080000000003,111.55291233333332,0.06216026666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T0,22,1.0,0.8472222222222222,0.9166666666666666,0.196908984427192,0.9583333333333334,1.0,0.07216878364870323,0.7675828380531504,0.08648953333333335,0.25946860000000005,117.82674300000001,0.08648953333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T0,23,1.0,0.7222222222222222,0.6666666666666666,0.17347216662217768,0.9583333333333334,1.0,0.07216878364870323,0.7598077692923694,0.10549439999999999,0.31648319999999996,130.15299733333333,0.10549439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T1,01,1.0,0.8402777777777777,0.9166666666666666,0.20868026668495443,0.9583333333333334,1.0,0.07216878364870323,0.7516532363418724,0.07370153333333333,0.2211046,229.26041266666667,0.07370153333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T1,02,1.0,0.8611111111111112,0.9583333333333334,0.20553678592984365,0.9583333333333334,1.0,0.07216878364870323,0.7613121195653428,0.07855065,0.23565195,128.309352,0.07855065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T1,03,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.06528858333333333,0.19586575,192.54487433333335,0.06528858333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T1,04,1.0,0.8125,0.8125,0.1875,0.9583333333333334,1.0,0.07216878364870323,0.7692307692307692,0.06361146666666667,0.19083440000000002,119.99170399999998,0.06361146666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T1,05,1.0,0.8472222222222222,0.9583333333333334,0.21074987368741,0.9583333333333334,1.0,0.07216878364870323,0.7512460507296144,0.08303158333333333,0.24909474999999998,153.106537,0.08303158333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T1,06,1.0,0.8402777777777778,0.9583333333333334,0.20447822033799248,0.9375,1.0,0.10825317547305482,0.7566540187713148,0.057472749999999996,0.17241825,93.83018533333332,0.057472749999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T1,07,1.0,0.9027777777777777,0.9166666666666666,0.10485881160098265,0.9375,1.0,0.10825317547305482,0.8838487009958346,0.06931101666666668,0.20793305000000004,134.75366066666666,0.06931101666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T1,08,0.6666666666666666,0.8777777777777778,0.9583333333333334,0.17684215602663342,0.875,1.0,0.21650635094610965,0.798534252627886,0.06580621666666668,0.19741865000000003,123.730742,0.09870932500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T1,09,1.0,0.875,0.875,0.08333333333333337,0.9629629629629629,1.0,0.06415002990995845,0.9047619047619048,0.07162195,0.21486585000000002,139.577425,0.07162195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T1,10,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,0.9166666666666666,0.875,0.07216878364870323,0.7820550528229664,0.10922395,0.32767185,126.33105733333332,0.10922395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,01,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,1.0,1.0,0.0,0.7820550528229664,0.055874833333333325,0.16762449999999998,129.84079233333333,0.055874833333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,02,1.0,0.8472222222222223,0.9583333333333334,0.1924500897298753,0.9166666666666666,1.0,0.14433756729740646,0.7728457957286718,0.06439603333333334,0.1931881,123.47850166666667,0.06439603333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,03,1.0,0.6944444444444445,0.5833333333333334,0.22948210613692094,0.875,0.875,0.125,0.6695457671628339,0.05673256666666667,0.1701977,117.32087133333334,0.05673256666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,0,0,C
test-003,claude-haiku-4-5,T2,04,1.0,0.826388888888889,0.9375,0.21074987368740997,0.9236111111111112,0.9375,0.0841969142568204,0.7449749427648149,0.08376001666666666,0.25128005,117.80568000000001,0.08376001666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T2,05,0.6666666666666666,0.75,0.875,0.25344843876242584,0.75,0.875,0.33071891388307384,0.6620687483167655,0.05986515,0.17959545,125.56414266666668,0.08979772500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T2,06,1.0,0.8194444444444445,0.875,0.17347216662217774,0.9583333333333334,1.0,0.07216878364870323,0.7883051525966644,0.08857273333333333,0.2657182,118.333625,0.08857273333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,07,1.0,0.625,0.625,0.04166666666666663,0.9166666666666666,0.875,0.07216878364870323,0.9333333333333333,0.07261238333333335,0.21783715000000003,120.01237733333335,0.07261238333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-003,claude-haiku-4-5,T2,08,1.0,0.75,0.7083333333333334,0.15023130314433286,0.8958333333333334,0.875,0.09547032697824667,0.7996915958075562,0.09305306666666668,0.27915920000000005,125.251171,0.09305306666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T2,09,1.0,0.8472222222222223,0.9583333333333334,0.1924500897298753,0.9166666666666666,1.0,0.14433756729740646,0.7728457957286718,0.06456521666666666,0.19369565,150.964429,0.06456521666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,10,1.0,0.8055555555555557,0.8333333333333334,0.16839382851364085,0.9583333333333334,1.0,0.07216878364870323,0.7909593852934114,0.07438761666666667,0.22316285000000002,153.08243166666668,0.07438761666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,11,1.0,0.9791666666666666,0.9791666666666666,0.020833333333333315,1.0,1.0,0.0,0.9787234042553191,0.06707583333333333,0.2012275,124.625608,0.06707583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T2,12,1.0,0.8194444444444445,0.875,0.17347216662217774,0.9583333333333334,1.0,0.07216878364870323,0.7883051525966644,0.06695721666666667,0.20087165,105.39489466666667,0.06695721666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T2,13,1.0,0.8472222222222222,0.7916666666666666,0.13393959390267995,0.9166666666666666,0.875,0.07216878364870323,0.8419073645738859,0.08990795000000001,0.26972385000000004,134.533649,0.08990795000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,B
test-003,claude-haiku-4-5,T2,14,1.0,0.8333333333333334,0.9583333333333334,0.25344843876242584,0.9166666666666666,1.0,0.14433756729740646,0.695861873485089,0.07267654999999999,0.21802965,103.11572166666667,0.07267654999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T2,15,1.0,0.9305555555555557,0.9583333333333334,0.048112522432468836,0.9583333333333334,1.0,0.07216878364870323,0.9482969908188394,0.07719858333333335,0.23159575000000004,138.43345666666667,0.07719858333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,01,1.0,0.8472222222222223,0.9583333333333334,0.2294821061369209,0.9583333333333334,1.0,0.07216878364870323,0.7291358747236344,0.0697262,0.2091786,134.553755,0.0697262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T3,02,1.0,0.8194444444444445,0.8333333333333334,0.1878854063676206,0.8958333333333334,0.875,0.09547032697824667,0.7707161142632427,0.07223619999999999,0.21670859999999997,109.43053966666666,0.07223619999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T3,03,1.0,0.8958333333333334,0.9375,0.09081039465709739,0.9375,0.9375,0.0625,0.8986302571269611,0.07731326666666667,0.23193980000000003,121.408237,0.07731326666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,04,0.6666666666666666,0.6805555555555555,0.8333333333333334,0.3393553256352949,0.5833333333333334,0.875,0.5051814855409226,0.5013554398828319,0.05759808333333333,0.17279424999999998,114.389615,0.08639712499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,1,0,A
test-003,claude-haiku-4-5,T3,05,1.0,0.8333333333333334,0.875,0.15023130314433292,0.9629629629629629,1.0,0.06415002990995845,0.8197224362268005,0.05997221666666667,0.17991665,134.63092866666668,0.05997221666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,06,1.0,0.945,0.9583333333333334,0.02455153310442708,1.0,1.0,0.0,0.974019541688437,0.06933506666666667,0.2080052,153.9204146666667,0.06933506666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,07,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.07224494999999999,0.21673484999999998,138.49545133333334,0.07224494999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,08,1.0,0.7083333333333334,0.625,0.1816207893141947,0.9166666666666666,0.875,0.07216878364870323,0.7435941797917252,0.061188583333333324,0.18356574999999997,127.44477966666666,0.061188583333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,09,1.0,0.9166666666666666,0.9166666666666666,0.041666666666666685,1.0,1.0,0.0,0.9545454545454545,0.08036968333333333,0.24110905,174.53397333333336,0.08036968333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,10,1.0,0.798611111111111,0.8541666666666666,0.15356489157983316,0.8958333333333334,0.875,0.03608439182435161,0.8077100488043828,0.07008718333333336,0.21026155000000007,124.065473,0.07008718333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,11,1.0,0.8611111111111112,0.9583333333333334,0.1683938285136409,1.0,1.0,0.0,0.8044458765648042,0.06103646666666666,0.18310939999999998,121.46431133333333,0.06103646666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,12,1.0,0.8055555555555555,0.875,0.1577474540500076,0.9166666666666666,0.875,0.07216878364870323,0.8041755742827492,0.0659251,0.1977753,134.68674666666666,0.0659251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,13,0.6666666666666666,0.611111111111111,0.625,0.06364688465216445,0.7083333333333334,0.625,0.14433756729740646,0.8958505523873672,0.059966700000000005,0.1799001,179.75493833333334,0.08995005000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-003,claude-haiku-4-5,T3,14,1.0,0.75,0.6666666666666666,0.18162078931419476,0.9583333333333334,1.0,0.07216878364870323,0.7578389475810736,0.059691683333333335,0.17907505,207.83565033333335,0.059691683333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T3,15,1.0,0.8194444444444445,0.875,0.17347216662217776,0.9166666666666666,0.875,0.07216878364870323,0.7883051525966644,0.064237,0.19271100000000002,120.93329466666667,0.064237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,16,1.0,0.8611111111111112,0.9583333333333334,0.20553678592984365,0.9583333333333334,1.0,0.07216878364870323,0.7613121195653428,0.06000816666666667,0.1800245,129.92302433333336,0.06000816666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,A
test-003,claude-haiku-4-5,T3,17,1.0,0.875,0.875,0.04166666666666663,0.9583333333333334,1.0,0.07216878364870323,0.9523809523809524,0.1188263,0.3564789,203.1433963333333,0.1188263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,18,1.0,0.9722222222222223,0.9583333333333334,0.024056261216234387,1.0,1.0,0.0,0.9752564170347303,0.08854801666666667,0.26564405,131.07897233333333,0.08854801666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T3,19,1.0,0.9722222222222222,1.0,0.048112522432468836,0.9583333333333334,1.0,0.07216878364870323,0.9505128340694606,0.06251755,0.18755265000000002,112.54116333333333,0.06251755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,S
test-003,claude-haiku-4-5,T3,20,0.6666666666666666,0.7680555555555556,0.875,0.24139112644404706,0.8541666666666666,0.9375,0.20090939085401988,0.6857113724417471,0.07347183333333333,0.2204155,129.94735633333332,0.11020775000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T3,21,1.0,0.9444444444444443,0.9166666666666666,0.048112522432468836,0.9583333333333334,1.0,0.07216878364870323,0.9490573291891506,0.08438521666666667,0.25315565,106.951845,0.08438521666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T3,22,1.0,0.75,0.6666666666666666,0.18162078931419476,0.9583333333333334,1.0,0.07216878364870323,0.7578389475810736,0.08005831666666666,0.24017494999999997,132.152832,0.08005831666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T3,23,0.6666666666666666,0.8055555555555557,0.9583333333333334,0.2646188733785785,0.875,1.0,0.21650635094610965,0.6715076054610751,0.07868281666666667,0.23604845000000002,186.08165033333333,0.11802422500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T3,24,1.0,0.9311111111111111,0.9183333333333333,0.023589859717291304,0.9375,0.9375,0.0625,0.9746648284659163,0.07624288333333334,0.22872865000000003,135.12278733333332,0.07624288333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,25,1.0,0.8852777777777777,0.8541666666666666,0.06349941673689553,0.8958333333333334,0.875,0.09547032697824667,0.928271760196792,0.06175955,0.18527865000000002,128.622026,0.06175955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,26,1.0,0.9305555555555555,0.9166666666666666,0.06364688465216445,0.9166666666666666,0.875,0.07216878364870323,0.93160334783648,0.06666753333333333,0.2000026,151.56361566666666,0.06666753333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T3,27,1.0,0.7222222222222223,0.625,0.20553678592984365,0.9166666666666666,0.875,0.07216878364870323,0.7154106040971395,0.06527908333333333,0.19583725000000002,131.37556533333336,0.06527908333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,28,1.0,0.8472222222222223,0.9583333333333334,0.1924500897298753,0.9583333333333334,1.0,0.07216878364870323,0.7728457957286718,0.07304898333333333,0.21914695,157.913648,0.07304898333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,29,1.0,0.9583333333333334,0.9583333333333334,0.0,1.0,1.0,0.0,1.0,0.07870741666666665,0.23612224999999998,154.183234,0.07870741666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,30,1.0,0.9305555555555557,0.9583333333333334,0.048112522432468836,1.0,1.0,0.0,0.9482969908188394,0.07696471666666667,0.23089415000000002,133.04557966666667,0.07696471666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,31,1.0,0.9222222222222222,0.9583333333333334,0.10080692950902259,1.0,1.0,0.0,0.8906912812552767,0.08120276666666666,0.2436083,126.04125966666668,0.08120276666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T3,32,1.0,0.9166666666666666,0.9166666666666666,0.041666666666666685,1.0,1.0,0.0,0.9545454545454545,0.07479738333333334,0.22439215,144.93186233333333,0.07479738333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T3,33,1.0,0.7361111111111112,0.6666666666666666,0.19690898442719204,0.9583333333333334,1.0,0.07216878364870323,0.7325010022875882,0.06974908333333334,0.20924725,126.19031766666667,0.06974908333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,34,1.0,0.7222222222222223,0.625,0.20553678592984365,0.8958333333333334,0.875,0.09547032697824667,0.7154106040971395,0.05350373333333334,0.16051120000000002,120.620634,0.05350373333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,35,1.0,0.75,0.625,0.21650635094610965,0.9166666666666666,0.875,0.07216878364870323,0.7113248654051871,0.08002306666666667,0.2400692,526.3002566666667,0.08002306666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,B
